"","id","name","birthdate","height","weight","season","rating","minutes","total_shots","target_shots","player_goals","total_passes","key_passes","accuracy_passes","tackles","total_duels","won_duels","total_dribbles","won_dribbles","fouls_drawn","fouls_comitted","yellow","red","yellowred"
"6896",50940,"Nani","1986-11-17","177 cm","72 kg","2018",6.78074066666667,2310,39,15,8,595,35,234,21,247,111,49,27,35,32,5,0,0
"6897",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2008-2009",NA,3741,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0
"6898",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2017",7.0499995,3911,26,4,3,1862,66,165,10,336,164,32,24,32,49,7,0,0
"6899",1485,"Bruno Fernandes","1994-09-08","179 cm","69 kg","2020",7.38807111111111,6320,175,97,32,4195,197,329,130,694,290,107,56,103,73,10,0,0
"6900",41606,"Toti Gomes","1999-01-16","187 cm","72 kg","2024",NA,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6901",855,"João Cancelo","1994-05-27","182 cm","74 kg","2021",7.21736075,4816,60,27,4,3909,56,210,104,572,296,160,87,31,50,10,0,0
"6902",265595,"Gonçalo Inácio","2001-08-25","186 cm","77 kg","2020",6.783333,1720,10,3,2,870,4,38,15,137,72,10,6,5,25,3,0,1
"6903",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2024",NA,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6904",41606,"Toti Gomes","1999-01-16","187 cm","72 kg","2023",7.03499975,3048,9,5,1,1903,5,276,48,219,133,29,24,11,35,6,0,0
"6905",2676,"Rúben Neves","1997-03-13","180 cm","80 kg","2022",6.9773808,4264,58,18,6,2941,43,243,102,352,177,33,22,21,54,15,0,0
"6906",1580,"William Carvalho","1992-04-07","187 cm","83 kg","2020",6.9294664,2222,27,12,4,1653,16,200,30,226,119,46,36,17,35,7,0,1
"6907",1485,"Bruno Fernandes","1994-09-08","179 cm","69 kg","2023",7.8835482,4964,102,58,20,2795,165,199,100,475,215,70,35,46,56,13,0,0
"6908",583,"João Félix","1999-11-10","181 cm","70 kg","2020",6.995654,3273,80,44,13,1294,33,178,21,430,210,120,67,89,32,7,0,0
"6909",2375,"Sérgio Oliveira","1992-06-02","181 cm","72 kg","2020",6.9254166,3753,60,36,19,1919,56,108,69,373,189,59,39,53,50,10,0,0
"6910",41970,"David Carmo","1999-07-19","196 cm","88 kg","2022",6.7455555,1410,6,2,0,624,1,75,10,67,35,0,0,4,16,4,0,0
"6911",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2020",7.1241176,4035,20,12,1,2081,26,236,117,484,279,127,76,48,50,5,0,0
"6912",647,"Anthony Lopes","1990-10-01","184 cm","81 kg","2018",6.9544115,4444,0,0,0,816,0,137,0,19,16,0,0,8,1,0,0,0
"6913",886,"Diogo Dalot","1999-03-18","183 cm","76 kg","2022",7.44837583333333,4002,19,11,4,1939,49,223,93,288,183,41,26,7,35,8,0,0
"6914",583,"João Félix","1999-11-10","181 cm","70 kg","2020",6.995654,3273,80,44,13,1294,33,178,21,430,210,120,67,89,32,7,0,0
"6915",636,"Bernardo Silva","1994-08-10","173 cm","64 kg","2018",7.2930555,5557,91,36,16,2310,111,464,71,512,236,142,90,38,47,4,0,0
"6916",18748,"Pote","1998-06-28","173 cm","65 kg","2020",7.484375,3032,126,76,23,1922,104,44,100,696,298,196,80,84,64,8,1,1
"6917",104405,"Eliseu Pereira dos Santos","1983-10-01","176 cm","75 kg","2018",NA,310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6918",2676,"Rúben Neves","1997-03-13","180 cm","80 kg","2022",6.9773808,4264,58,18,6,2941,43,243,102,352,177,33,22,21,54,15,0,0
"6919",118,"Gelson Martins","1995-05-11","173 cm","72 kg","2018",6.75034716666667,2486,44,19,5,521,24,416,17,277,121,88,43,40,19,3,0,0
"6920",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2023",6.78960533333333,3194,10,4,1,1453,26,77,72,324,174,79,51,29,40,10,0,0
"6921",41176,"Fábio Coentrão","1988-03-11","178 cm","66 kg","2017",6.91977766666667,3335,21,3,1,1143,25,233,7,406,217,79,48,61,59,12,0,0
"6922",111,"Rony Lopes","1995-12-28","174 cm","68 kg","2018",7.075,2157,51,24,4,389,47,74,22,202,95,60,26,28,16,2,0,0
"6923",41606,"Toti Gomes","1999-01-16","187 cm","72 kg","2023",7.03499975,3048,9,5,1,1903,5,276,48,219,133,29,24,11,35,6,0,0
"6924",1203,"Luís Neto","1988-05-26","185 cm","71 kg","2014-2015",NA,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"6925",206,"João Mário","1993-01-19","179 cm","73 kg","2020",6.73650766666667,2470,22,9,2,1268,42,141,29,257,132,70,49,41,34,4,0,0
"6926",569,"Gedson Fernandes","1999-01-09","183 cm","71 kg","2018",6.81148133333333,3126,32,10,5,766,24,239,45,355,177,72,36,67,44,6,0,0
"6927",1989,"Ricardo Andrade Quaresma Bernardo","1983-09-26","175 cm","67 kg","2017",7.312362,3007,88,30,6,662,94,155,5,331,167,99,57,66,24,6,1,1
"6928",111,"Rony Lopes","1995-12-28","174 cm","68 kg","2017",6.696842,3667,76,35,18,615,49,139,5,428,168,102,52,41,43,5,0,0
"6929",373,"Pepe","1983-02-26","188 cm","81 kg","2008-2009",NA,3469,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0
"6930",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2020",7.0334166,3812,14,7,1,2568,63,212,106,376,185,24,18,35,62,6,0,1
"6931",1580,"William Carvalho","1992-04-07","187 cm","83 kg","2016",7.11270833333333,4663,25,9,2,2764,23,237,13,421,239,61,49,56,75,15,0,1
"6932",1989,"Ricardo Andrade Quaresma Bernardo","1983-09-26","175 cm","67 kg","2018",6.928846,3185,43,18,6,585,67,155,18,267,129,96,41,52,29,9,2,0
"6933",381,"Danilo Pereira","1991-09-09","188 cm","83 kg","2020",6.92799088888889,4537,36,13,3,3474,13,373,72,372,225,23,19,57,55,7,0,0
"6934",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2018",6.721081,5220,0,0,0,558,0,148,2,15,13,0,0,3,0,0,0,0
"6935",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2018",7.212061,4410,28,6,2,2179,106,283,136,520,247,30,19,50,73,5,0,0
"6936",41432,"Cláudio Ramos","1991-11-16","183 cm","83 kg","2018",6.584848,3274,0,0,0,468,4,50,1,21,18,0,0,8,1,1,0,0
"6937",2378,"Vieirinha","1986-01-24","172 cm","70 kg","2016",6.70241533333333,2021,25,9,0,588,28,179,3,183,109,24,14,33,18,3,0,0
"6938",37112,"Eduardo","1982-09-19","188 cm","84 kg","2010",NA,4772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6939",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2020",7.410185,5628,271,149,56,2015,78,197,11,494,240,180,107,80,43,7,0,0
"6940",128384,"Vitinha","2000-02-13","172 cm","64 kg","2024",NA,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6941",114,"Adrien Silva","1989-03-15","171 cm","72 kg","2016",6.882654,3462,52,21,6,1675,29,205,8,456,221,47,30,58,76,11,0,0
"6942",41439,"Ricardo Costa","1981-05-16","183 cm","80 kg","2010",NA,3549,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,1
"6943",2673,"António Alberto Bastos Pimparel","1982-05-01","182 cm","76 kg","2018",6.845454,3531,0,0,0,856,0,77,0,20,19,1,0,9,0,3,0,0
"6944",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2023",6.78960533333333,3194,10,4,1,1453,26,77,72,324,174,79,51,29,40,10,0,0
"6945",381,"Danilo Pereira","1991-09-09","188 cm","83 kg","2023",7.30322425,2950,11,3,1,2820,2,258,27,179,115,10,7,23,17,3,0,0
"6946",886,"Diogo Dalot","1999-03-18","183 cm","76 kg","2022",7.44837583333333,4002,19,11,4,1939,49,223,93,288,183,41,26,7,35,8,0,0
"6947",18752,"Hélder Costa","1994-01-12","178 cm","79 kg","2018",6.910222,1704,28,10,3,410,21,251,19,252,81,67,26,26,23,3,0,0
"6948",567,"Rúben Dias","1997-05-14","186 cm","76 kg","2018",6.84635566666667,5766,28,10,4,2229,8,243,48,455,253,13,8,26,73,13,0,1
"6949",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2014",NA,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"6950",31015,"Bruno Eduardo Regufe Alves","1981-11-27","189 cm","83 kg","2018",6.915625,3341,16,5,5,922,10,77,7,196,127,2,2,12,30,10,0,1
"6951",492,"Éderzito António Macedo Lopes","1987-12-22","190 cm","81 kg","2018",6.4842105,1587,29,7,4,272,14,158,8,230,85,10,4,27,42,6,0,1
"6952",22236,"Rafael Leão","1999-06-10","188 cm","81 kg","2020",6.66630925,2563,43,24,7,606,33,38,17,316,147,77,48,30,40,6,0,0
"6953",8,"Raphaël Guerreiro","1993-12-22","170 cm","71 kg","2018",7.1816666,3347,50,18,6,1505,62,376,26,248,128,68,42,30,18,3,0,0
"6954",2675,"José Fonte","1983-12-22","187 cm","81 kg","2020",6.7607776,4147,25,10,3,2904,13,193,46,262,171,8,8,18,37,9,0,0
"6955",50940,"Nani","1986-11-17","177 cm","72 kg","2018",6.78074066666667,2310,39,15,8,595,35,234,21,247,111,49,27,35,32,5,0,0
"6956",1580,"William Carvalho","1992-04-07","187 cm","83 kg","2022",7.0341124,3669,31,13,5,2513,34,213,60,362,191,54,35,48,48,7,1,0
"6957",331832,"António Silva","2003-10-30","187 cm","79 kg","2022",6.96952366666667,4612,22,10,6,2430,5,170,68,251,139,10,8,10,43,7,0,0
"6958",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2022",6.967,3387,125,58,20,974,42,91,8,299,138,68,29,43,33,8,0,0
"6959",2676,"Rúben Neves","1997-03-13","180 cm","80 kg","2024",NA,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6960",31015,"Bruno Eduardo Regufe Alves","1981-11-27","189 cm","83 kg","2017",NA,2170,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0
"6961",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2022",6.74583325,2211,12,3,0,1240,43,104,58,198,93,15,8,17,35,5,0,0
"6962",8,"Raphaël Guerreiro","1993-12-22","170 cm","71 kg","2022",7.254259,3686,31,19,7,2180,82,221,55,228,123,62,36,21,15,5,0,0
"6963",492,"Éderzito António Macedo Lopes","1987-12-22","190 cm","81 kg","2017",6.757516,1458,35,10,4,282,8,147,3,236,108,16,11,42,40,1,0,0
"6964",373,"Pepe","1983-02-26","188 cm","81 kg","2020",7.0119628,4523,16,7,2,2527,11,268,49,285,175,4,2,38,31,10,0,1
"6965",41112,"Trincão","1999-12-29","183 cm","77 kg","2020",6.77827325,1587,35,20,3,708,18,62,16,210,106,87,59,25,13,3,0,0
"6966",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2020",7.0334166,3812,14,7,1,2568,63,212,106,376,185,24,18,35,62,6,0,1
"6967",1830,"Gonçalo Paciência","1994-08-01","184 cm","81 kg","2018",7.17904733333333,460,24,10,5,68,5,185,2,106,44,14,9,10,18,3,0,0
"6968",573,"Rafa","1993-05-17","172 cm","62 kg","2020",6.97395825,3287,36,20,9,1237,50,69,62,537,275,187,116,82,39,4,0,0
"6969",373,"Pepe","1983-02-26","188 cm","81 kg","2022",7.06576075,3672,16,6,1,2130,8,205,56,249,164,11,7,33,15,7,0,0
"6970",2063,"André Silva","1995-11-06","185 cm","84 kg","2021",6.7863635,3412,79,48,19,889,33,53,15,419,155,72,31,47,35,2,0,0
"6971",583,"João Félix","1999-11-10","181 cm","70 kg","2023",7.0076385,2536,40,24,13,676,16,79,19,163,72,59,26,23,12,6,0,0
"6972",2673,"António Alberto Bastos Pimparel","1982-05-01","182 cm","76 kg","2020",6.790909,990,0,0,0,403,0,22,0,4,4,0,0,3,0,1,0,0
"6973",373,"Pepe","1983-02-26","188 cm","81 kg","2014",NA,4370,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0
"6974",19624,"Nélson Oliveira","1991-08-08","186 cm","81 kg","2012",NA,1247,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0
"6975",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2022",6.610185,2990,7,1,0,1449,13,103,74,344,168,69,34,24,49,12,1,0
"6976",1590,"José Sá","1993-01-17","192 cm","84 kg","2024",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6977",855,"João Cancelo","1994-05-27","182 cm","74 kg","2024",NA,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6978",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2018",6.721081,5220,0,0,0,558,0,148,2,15,13,0,0,3,0,0,0,0
"6979",331832,"António Silva","2003-10-30","187 cm","79 kg","2022",6.96952366666667,4612,22,10,6,2430,5,170,68,251,139,10,8,10,43,7,0,0
"6980",41153,"André André","1989-08-26","174 cm","65 kg","2018",7.0375,1552,21,13,6,495,14,84,21,159,82,20,15,31,26,5,0,0
"6981",636,"Bernardo Silva","1994-08-10","173 cm","64 kg","2024",NA,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6982",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2023",7.696222,4507,173,94,52,1110,46,63,11,235,103,56,23,35,26,6,0,0
"6983",128384,"Vitinha","2000-02-13","172 cm","64 kg","2022",6.8374996,3747,34,18,2,2697,37,200,75,350,156,62,40,32,43,4,0,0
"6984",41658,"Hugo Almeida","1984-05-23","191 cm","94 kg","2014-2015",NA,1842,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0
"6985",41088,"Marafona","1987-05-08","190 cm","86 kg","2018",NA,840,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6986",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2020",7.0334166,3812,14,7,1,2568,63,212,106,376,185,24,18,35,62,6,0,1
"6987",373,"Pepe","1983-02-26","188 cm","81 kg","2017",7.17971,3383,23,9,3,1468,6,223,6,358,237,19,13,47,35,10,1,0
"6988",2675,"José Fonte","1983-12-22","187 cm","81 kg","2020",6.7607776,4147,25,10,3,2904,13,193,46,262,171,8,8,18,37,9,0,0
"6989",2677,"João Moutinho","1986-09-08","170 cm","61 kg","2020",7.0334166,3812,14,7,1,2568,63,212,106,376,185,24,18,35,62,6,0,1
"6990",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2022",6.803571,5271,0,0,0,1204,0,66,1,8,6,0,0,1,2,4,0,0
"6991",572,"Pizzi","1989-10-06","177 cm","71 kg","2020",7.40234375,3021,46,21,17,1956,77,229,41,226,103,46,22,38,27,7,0,0
"6992",41104,"João Palhinha","1995-07-09","190 cm","84 kg","2022",6.72511875,3508,29,10,4,1499,10,74,163,539,318,39,21,59,58,14,0,0
"6993",2675,"José Fonte","1983-12-22","187 cm","81 kg","2017",7.0625,1080,8,1,0,280,4,76,11,68,38,1,1,5,6,1,0,0
"6994",1830,"Gonçalo Paciência","1994-08-01","184 cm","81 kg","2020",7.0753844,956,43,20,2,348,8,101,18,306,108,49,23,29,39,2,0,0
"6995",206,"João Mário","1993-01-19","179 cm","73 kg","2018",6.761842,2404,22,4,2,988,34,297,20,244,122,52,32,36,23,3,0,0
"6996",322,"Mário Rui","1991-05-27","170 cm","67 kg","2021",6.790294,3398,24,11,0,2306,48,93,74,310,166,25,15,63,35,8,1,0
"6997",636,"Bernardo Silva","1994-08-10","173 cm","64 kg","2020",7.08158475,5396,63,38,10,3253,101,297,63,502,229,180,110,58,54,9,0,0
"6998",492,"Éderzito António Macedo Lopes","1987-12-22","190 cm","81 kg","2020",6.700833,1358,21,11,2,309,19,36,12,196,103,9,7,34,31,5,0,0
"6999",263482,"Nuno Mendes","2002-06-19","176 cm","70 kg","2022",7.085507,2488,12,9,2,1230,42,145,75,337,191,96,48,55,36,4,0,0
"7000",263482,"Nuno Mendes","2002-06-19","176 cm","70 kg","2020",7.061494,3375,17,4,1,1349,43,55,62,402,228,102,55,65,35,7,0,0
"7001",647,"Anthony Lopes","1990-10-01","184 cm","81 kg","2020",6.90745575,4050,0,0,0,1128,0,70,1,16,13,1,1,5,2,2,0,0
"7002",572,"Pizzi","1989-10-06","177 cm","71 kg","2018",7.59085833333333,4679,85,40,16,2072,142,248,42,365,176,66,36,72,40,6,0,0
"7003",1580,"William Carvalho","1992-04-07","187 cm","83 kg","2020",6.9294664,2222,27,12,4,1653,16,200,30,226,119,46,36,17,35,7,0,1
"7004",567,"Rúben Dias","1997-05-14","186 cm","76 kg","2020",7.0720508,6898,29,14,4,5198,7,699,66,401,236,23,13,43,57,12,0,0
"7005",263482,"Nuno Mendes","2002-06-19","176 cm","70 kg","2023",7.10208325,611,4,1,1,455,7,179,9,70,35,23,14,4,10,2,0,0
"7006",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2022",6.803571,5271,0,0,0,1204,0,66,1,8,6,0,0,1,2,4,0,0
"7007",2679,"Dyego Sousa","1989-09-14","190 cm","87 kg","2020",6.58,335,9,4,0,75,4,44,3,53,21,4,1,7,6,0,0,0
"7008",636,"Bernardo Silva","1994-08-10","173 cm","64 kg","2022",6.83929716666667,4471,26,17,7,2688,70,229,76,444,193,119,66,42,66,11,0,0
"7009",18771,"Ricardo Pereira","1993-10-06","175 cm","70 kg","2018",6.99142833333333,3386,26,9,2,1297,36,182,124,580,320,116,72,52,44,7,0,0
"7010",1590,"José Sá","1993-01-17","192 cm","84 kg","2020",6.925,3960,0,0,0,370,1,37,1,3,3,0,0,2,0,3,0,0
"7011",572,"Pizzi","1989-10-06","177 cm","71 kg","2018",7.59085833333333,4679,85,40,16,2072,142,248,42,365,176,66,36,72,40,6,0,0
"7012",492,"Éderzito António Macedo Lopes","1987-12-22","190 cm","81 kg","2018",6.4842105,1587,29,7,4,272,14,158,8,230,85,10,4,27,42,6,0,1
"7013",2128,"Miguel Lopes","1986-12-19","183 cm","83 kg","2012",NA,1778,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
"7014",513,"Renato Sanches","1997-08-18","176 cm","70 kg","2017",6.80277766666667,1401,19,1,0,422,12,250,12,160,71,47,26,26,11,2,0,0
"7015",19624,"Nélson Oliveira","1991-08-08","186 cm","81 kg","2017",6.7479725,2696,124,37,8,633,29,117,0,539,190,112,63,58,44,5,0,0
"7016",190,"Cédric Soares","1991-08-31","172 cm","67 kg","2022",6.58333333333333,826,2,2,1,219,5,129,4,25,11,7,4,0,2,0,0,0
"7017",1203,"Luís Neto","1988-05-26","185 cm","71 kg","2020",7.036363,2121,4,1,0,1215,5,48,35,170,105,3,3,23,22,10,0,0
"7018",41091,"Ricardo Ferreira","1992-11-25","190 cm","82 kg","2017",6.8875,1100,6,1,0,446,0,175,0,58,33,0,0,6,15,3,0,0
"7019",1590,"José Sá","1993-01-17","192 cm","84 kg","2022",6.696296,3540,0,0,0,1080,0,60,1,21,19,2,2,9,1,2,0,0
"7020",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2014",NA,6133,0,0,74,0,0,0,0,0,0,0,0,0,0,11,1,0
"7021",2375,"Sérgio Oliveira","1992-06-02","181 cm","72 kg","2020",6.9254166,3753,60,36,19,1919,56,108,69,373,189,59,39,53,50,10,0,0
"7022",855,"João Cancelo","1994-05-27","182 cm","74 kg","2020",7.26188171428571,4785,47,20,4,3721,84,380,137,658,344,176,103,32,81,12,1,0
"7023",18765,"André Gomes","1993-07-30","188 cm","84 kg","2017",6.60089266666667,1529,13,0,0,635,13,245,1,165,70,25,11,10,25,4,0,0
"7024",18752,"Hélder Costa","1994-01-12","178 cm","79 kg","2018",6.910222,1704,28,10,3,410,21,251,19,252,81,67,26,26,23,3,0,0
"7025",104838,"Sérgio Paulo Barbosa Valente","1980-06-27","175 cm","73 kg","2010",NA,2549,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0
"7026",153324,"Celton Biai","2000-08-13","188 cm","82 kg","2023",6.6,1890,0,0,0,84,0,14,0,2,2,0,0,1,0,1,0,0
"7027",647,"Anthony Lopes","1990-10-01","184 cm","81 kg","2020",6.90745575,4050,0,0,0,1128,0,70,1,16,13,1,1,5,2,2,0,0
"7028",104839,"Tiago Cardoso Mendes","1981-05-02","183 cm","75 kg","2010",NA,3642,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0
"7029",2675,"José Fonte","1983-12-22","187 cm","81 kg","2020",6.7607776,4147,25,10,3,2904,13,193,46,262,171,8,8,18,37,9,0,0
"7030",114592,"Anderson Luís de Souza","1977-27-8","174 cm","73 kg","2010",NA,2123,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
"7031",1905,"Rolando","1985-08-31","189 cm","77 kg","2010",NA,4572,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0
"7032",855,"João Cancelo","1994-05-27","182 cm","74 kg","2020",7.26188171428571,4785,47,20,4,3721,84,380,137,658,344,176,103,32,81,12,1,0
"7033",117019,"Luis Miguel Brito Garcia Monteiro","1980-4-1","179 cm","78 kg","2010",NA,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7034",46795,"Domingos Duarte","1995-03-10","192 cm","80 kg","2021",6.761904,1778,4,1,1,731,3,26,18,127,74,3,2,15,24,7,1,0
"7035",118,"Gelson Martins","1995-05-11","173 cm","72 kg","2018",6.75034716666667,2486,44,19,5,521,24,416,17,277,121,88,43,40,19,3,0,0
"7036",41111,"Paulinho","1992-11-09","188 cm","84 kg","2020",6.93333325,2944,68,31,15,662,37,46,14,349,143,37,19,61,59,4,0,0
"7037",373,"Pepe","1983-02-26","188 cm","81 kg","2023",7.19365033333333,2905,12,6,3,2086,13,189,36,210,115,6,3,25,20,6,2,0
"7038",41104,"João Palhinha","1995-07-09","190 cm","84 kg","2020",7.271875,3466,32,9,4,1536,13,111,131,547,349,40,32,88,89,12,0,0
"7039",2675,"José Fonte","1983-12-22","187 cm","81 kg","2022",6.9516125,2727,6,2,1,2087,4,114,27,175,102,3,3,9,27,7,0,0
"7040",513,"Renato Sanches","1997-08-18","176 cm","70 kg","2020",6.92424228571429,2244,30,9,3,1505,28,242,28,321,152,98,66,47,52,9,0,0
"7041",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2020",7.410185,5628,271,149,56,2015,78,197,11,494,240,180,107,80,43,7,0,0
"7042",373,"Pepe","1983-02-26","188 cm","81 kg","2016",7.139102,2778,8,3,3,1149,9,304,6,211,134,10,5,33,21,3,0,0
"7043",886,"Diogo Dalot","1999-03-18","183 cm","76 kg","2021",7.0838548,3261,19,6,1,1617,27,230,81,274,152,41,21,5,31,6,0,0
"7044",114828,"Paulo Renato Rebocho Ferreira","1979-01-18","183 cm","76 kg","2010",NA,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7045",118,"Gelson Martins","1995-05-11","173 cm","72 kg","2018",6.75034716666667,2486,44,19,5,521,24,416,17,277,121,88,43,40,19,3,0,0
"7046",2063,"André Silva","1995-11-06","185 cm","84 kg","2020",7.00017857142857,3710,207,132,32,1667,78,113,28,739,317,121,56,80,42,1,0,0
"7047",49871,"João Pereira","1984-02-25","172 cm","70 kg","2014",NA,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
"7048",566,"Ferro","1997-03-26","191 cm","83 kg","2020",6.508333,486,0,0,0,244,1,85,2,20,4,0,0,0,4,1,0,0
"7049",41112,"Trincão","1999-12-29","183 cm","77 kg","2020",6.77827325,1587,35,20,3,708,18,62,16,210,106,87,59,25,13,3,0,0
"7050",1590,"José Sá","1993-01-17","192 cm","84 kg","2022",6.696296,3540,0,0,0,1080,0,60,1,21,19,2,2,9,1,2,0,0
"7051",22236,"Rafael Leão","1999-06-10","188 cm","81 kg","2021",7.05845575,4042,83,46,17,869,54,47,26,482,247,213,128,55,34,6,0,0
"7052",263482,"Nuno Mendes","2002-06-19","176 cm","70 kg","2021",6.735,3096,11,5,0,1586,27,161,84,376,202,103,53,50,33,6,0,0
"7053",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2022",6.803571,5271,0,0,0,1204,0,66,1,8,6,0,0,1,2,4,0,0
"7054",1163,"Bruma","1994-10-24","173 cm","70 kg","2018",6.76717133333333,1799,30,12,4,591,26,239,9,163,67,50,28,17,10,3,0,0
"7055",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2017",6.93693175,2989,7,4,0,1581,24,336,11,364,197,85,55,47,41,6,0,1
"7056",583,"João Félix","1999-11-10","181 cm","70 kg","2024",NA,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7057",2674,"Rui Patrício","1988-02-15","190 cm","84 kg","2024",NA,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7058",573,"Rafa","1993-05-17","172 cm","62 kg","2022",6.9464285,3672,69,33,14,1164,63,48,28,413,199,156,73,84,22,8,0,0
"7059",569,"Gedson Fernandes","1999-01-09","183 cm","71 kg","2018",6.81148133333333,3126,32,10,5,766,24,239,45,355,177,72,36,67,44,6,0,0
"7060",1485,"Bruno Fernandes","1994-09-08","179 cm","69 kg","2020",7.38807111111111,6320,175,97,32,4195,197,329,130,694,290,107,56,103,73,10,0,0
"7061",647,"Anthony Lopes","1990-10-01","184 cm","81 kg","2017",6.978235,4456,0,0,0,835,1,140,0,18,15,0,0,6,2,1,0,0
"7062",114,"Adrien Silva","1989-03-15","171 cm","72 kg","2018",6.83333325,1887,16,4,0,999,12,308,39,245,121,27,15,22,32,8,0,0
"7063",2679,"Dyego Sousa","1989-09-14","190 cm","87 kg","2018",7.248484,2933,102,33,19,380,35,68,10,445,203,53,33,47,37,4,0,0
"7064",874,"Cristiano Ronaldo","1985-02-05","187 cm","83 kg","2018",7.6644048,5092,273,107,51,1436,79,351,11,504,256,150,84,96,33,7,1,0
"7065",583,"João Félix","1999-11-10","181 cm","70 kg","2021",7.04027766666667,2006,42,19,10,627,27,45,10,281,150,73,40,75,19,4,0,1
"7066",41104,"João Palhinha","1995-07-09","190 cm","84 kg","2024",NA,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7067",2673,"António Alberto Bastos Pimparel","1982-05-01","182 cm","76 kg","2014",NA,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"7068",886,"Diogo Dalot","1999-03-18","183 cm","76 kg","2020",6.90887214285714,2590,19,9,2,1211,22,231,66,240,127,32,17,10,43,7,0,0
"7069",886,"Diogo Dalot","1999-03-18","183 cm","76 kg","2020",6.90887214285714,2590,19,9,2,1211,22,231,66,240,127,32,17,10,43,7,0,0
"7070",130,"Nélson Semedo","1993-11-16","177 cm","69 kg","2018",6.71708325,3334,9,2,1,1640,13,351,51,369,198,83,48,46,46,9,0,0
"7071",8,"Raphaël Guerreiro","1993-12-22","170 cm","71 kg","2016",7.0879165,3349,47,24,8,1469,51,287,12,284,142,76,44,25,30,4,0,0
"7072",647,"Anthony Lopes","1990-10-01","184 cm","81 kg","2018",6.9544115,4444,0,0,0,816,0,137,0,19,16,0,0,8,1,0,0,0
"7073",128384,"Vitinha","2000-02-13","172 cm","64 kg","2023",7.23990375,3787,46,23,11,2621,60,201,57,293,132,74,46,21,39,2,0,0
"7074",265595,"Gonçalo Inácio","2001-08-25","186 cm","77 kg","2022",6.90520833333333,4045,17,6,5,3006,13,171,49,294,170,29,26,17,31,6,0,0
